time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346106999588900,113.6615888671875,1460.3574098395184,1.1145247347265195,11.88317724879091,35.75997630804453,1457.0449608610943,27.116369250862046,14.23262819570751,10.092231068393673,51.37469992562288,4.854396510801417
1711346107999585000,114.6615849609375,1460.5903058629483,1.1119421067372062,11.938841567159505,35.760014167805174,1457.2778568845242,26.71359355721369,14.232110772815895,10.092960727427636,51.37472318667289,4.8158513850007445
1711346108999601000,115.66160083007813,1460.9908631648868,1.1183355456215935,11.810665674575398,35.760055089573065,1457.6784141864628,26.283734126541628,14.232011306990215,10.09310098298841,51.374746442885,4.888343730664676
1711346109999615500,116.66161547851563,1461.0847143521532,1.1218540487554087,11.53686023670759,35.76009559469507,1457.7722653737292,26.78836341514556,14.232044973784005,10.093053510176608,51.37477332185654,4.9994392526534375
1711346110999609600,117.66160961914062,1461.4163480717689,1.1137697209502853,11.319816709508991,35.76013712377259,1458.1038990933448,27.04669364829231,14.232094481580555,10.092983699702641,51.37479979745201,5.0931273309725436
1711346111999604700,118.66160473632813,1461.6673399377614,1.1219516563835865,11.298185684315342,35.760177391999555,1458.3548909593374,27.094636977943004,14.232744749925555,10.09206669511084,51.374826837501864,5.155363807005718
1711346112999597600,119.66159765625,1461.8530421825126,1.1263228800919716,11.257317309616552,35.760220084126864,1458.5405932040885,26.789640255188758,14.232998835286269,10.091708351406048,51.37485345662341,5.22665103359334
1711346113999590700,120.66159057617188,1462.125087131746,1.1385423574287492,11.173030413609782,35.76026298575964,1458.812638153322,26.275097665450453,14.233761895496343,10.090632071253777,51.37487904720216,5.285531157561407
1711346114999582200,121.66158227539063,1462.3498165057972,1.1313227884420571,11.036164839353756,35.76030511928489,1459.0373675273731,26.252916605408625,14.23460639848318,10.08944071667804,51.374905725155116,5.309630476397854
1711346115999573800,122.66157373046875,1462.4078517286107,1.1273545730647783,10.94740508625251,35.76034771592762,1459.0954027501866,26.732385149433274,14.23334016421631,10.091226935551779,51.374933062126956,5.33099861240222
1711346116999564500,123.661564453125,1462.4661094071344,1.1629693962424585,11.178016051735575,35.760389724820485,1459.1536604287103,26.790138059100496,14.23472800546256,10.089269146256273,51.37496007693468,5.308886107472135
1711346117999556000,124.66155615234375,1462.5827336348593,1.157920104267912,11.243094575707348,35.760430417282016,1459.2702846564353,27.0057291971668,14.234365156894528,10.089781061811298,51.37498635652278,5.2423100392274655
